EstablecimientoCodigo;EstablecimientoGlosa;EstablecimientoCodigoAntiguo;EstablecimientoCodigoMadreAntiguo;EstablecimientoCodigoMadreNuevo;RegionCodigo;RegionGlosa;SeremiSaludCodigo_ServicioDeSaludCodigo;SeremiSaludGlosa_ServicioDeSaludGlosa;TipoPertenenciaEstabGlosa;TipoEstablecimientoGlosa;AmbitoFuncionamiento;Certificacion;DependenciaAdministrativa;NivelAtencionEstabglosa;ComunaCodigo;ComunaGlosa;TipoViaGlosa;Numero;NombreVia;TelefonoMovil_TelefonoFijo;FechaInicioFuncionamientoEstab;TieneServicioUrgencia;TipoUrgencia;ClasificacionTipoSapu;Latitud;Longitud;TipoSistemaSaludGlosa;EstadoFuncionamiento;NivelComplejidadEstabGlosa;TipoAtencionEstabGlosa;FechaIncorporacion
105234;Policlínico del Trabajador AChS Illapel;05-234;;;4;Región de Coquimbo;4;SEREMI de Coquimbo;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Secundario;4201;Illapel;Calle;562;Independencia;532522411;01-01-2009;NO;No Aplica;No Aplica;-31.629979;-71.163978;Privado;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105449;Posta de Salud Rural Tunga Norte;05-449;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4201;Illapel;Calle;;Sector Tunga Norte;;;NO;No Aplica;No Aplica;-31.62899;-71.36324;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105493;Posta de Salud Rural Mincha Sur;05-493;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4202;Canela;Calle;;Aldea Mincha Norte;;;NO;No Aplica;No Aplica;-31.59929;-71.43322;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105443;Posta de Salud Rural Cárcamo;05-443;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4201;Illapel;Calle;;Sector Cárcamo;;;NO;No Aplica;No Aplica;-31.59001;-71.06787;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105450;Posta de Salud Rural Mincha Norte;05-450;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4202;Canela;Calle;;Sector Mincha Norte;;;NO;No Aplica;No Aplica;-31.58758;-71.44482;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105444;Posta de Salud Rural Huintil;05-444;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4201;Illapel;Calle;;Sector Huintil;;;NO;No Aplica;No Aplica;-31.576468;-70.997226;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105484;Posta de Salud Rural Huentelauquén;05-484;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4202;Canela;Calle;;Sector Huentelauquén;;;NO;No Aplica;No Aplica;-31.57357;-71.53567;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105448;Posta de Salud Rural Santa Virginia;05-448;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4201;Illapel;Calle;;Sector Santa Virginia;;;NO;No Aplica;No Aplica;-31.55569;-70.84175;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105451;Posta de Salud Rural Agua Fría;05-451;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4202;Canela;Calle;;Sector Agua Fría;;;NO;No Aplica;No Aplica;-31.53725;-71.37805;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105446;Posta de Salud Rural Matancilla;05-446;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4201;Illapel;Calle;;Calle única Matancilla;;;NO;No Aplica;No Aplica;-31.43636;-71.01181;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105485;Posta de Salud Rural Plan de Hornos;05-485;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4201;Illapel;Calle;;Sector Plan de Hornos;;;NO;No Aplica;No Aplica;-31.41102;-71.08642;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105809;SAPU Canela;05-809;05-309;105309.0;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Servicio de Atención Primaria de Urgencia (SAPU);Establecimiento de Salud;No Aplica;Municipal;Primario;4202;Canela;Calle;495;Joel Muñoz;532540345;;SI;Urgencia Ambulatoria (SAPU);Pendiente;-31.400039;-71.458997;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105309;Centro de Salud Familiar Canela;05-309;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;4202;Canela;Calle;350;Estanislao Ollarzú;532540007;;NO;No Aplica;No Aplica;-31.39972;-71.45891;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;27-09-2023
105482;Posta de Salud Rural Canela Alta;05-482;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4202;Canela;Calle;;Sector Canela Alta;;;NO;No Aplica;No Aplica;-31.39104;-71.3852;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105498;Posta de Salud Rural Quebrada Linares;05-498;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4202;Canela;Calle;;Sector Quebrada Linares;;;NO;No Aplica;No Aplica;-31.29266;-71.36456;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105497;Posta de Salud Rural Jabonería;05-497;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4202;Canela;Calle;;Sector Jabonería;;;NO;No Aplica;No Aplica;-31.28881;-71.42107;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105466;Posta de Salud Rural Valle Hermoso;05-466;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4302;Combarbalá;Calle;;Valle Hermoso;;;NO;No Aplica;No Aplica;-31.26176;-71.00195;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105483;Posta de Salud Rural Los Rulos;05-483;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4202;Canela;Calle;;Sector Los Rulos;;;NO;No Aplica;No Aplica;-31.23463;-71.23268;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105465;Posta de Salud Rural Ramadilla;05-465;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4302;Combarbalá;Calle;;Ramadilla;;;NO;No Aplica;No Aplica;-31.22395;-70.9395;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105488;Posta de Salud Rural Espíritu Santo;05-488;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4202;Canela;Calle;;Sector Espíritu Santo;;;NO;No Aplica;No Aplica;-31.19752;-71.42111;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105105;Hospital San Juan de Dios (Combarbalá);05-105;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;No Aplica;Servicio de Salud;;4302;Combarbalá;Calle;650;Comercio;532663464;;SI;Urgencia Hospitalaria (UEH);No Aplica;-31.17549;-71.00793;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;
105422;Posta de Salud Rural Hornillos;05-422;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4301;Ovalle;Calle;;Calle única Hornillos;;;NO;No Aplica;No Aplica;-31.12689;-71.60122;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105490;Posta de Salud Rural El Durazno(Combarbalá);05-490;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4302;Combarbalá;Calle;;Quebrada El Durazno;;;NO;No Aplica;No Aplica;-31.12453;-70.83708;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105463;Posta de Salud Rural Quilitapia;05-463;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4302;Combarbalá;Calle;;Quilitapia;;;NO;No Aplica;No Aplica;-31.11807;-71.15932;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105459;Posta de Salud Rural Barrancas;05-459;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4302;Combarbalá;Calle;;Barrancas;;;NO;No Aplica;No Aplica;-31.10772;-70.90864;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105460;Centro Comunitario de Salud Familiar Cogotí 18;05-460;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;No Aplica;Municipal;Primario;4302;Combarbalá;Calle;;Cogotí;56 9 93355268;;NO;No Aplica;No Aplica;-31.08926;-70.95419;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105462;Posta de Salud Rural El Sauce (Combarbalá);05-462;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4302;Combarbalá;Calle;;El Sauce;;;NO;No Aplica;No Aplica;-31.07298;-71.14225;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105442;Posta de Salud Rural San Pedro de Quiles;05-442;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4304;Punitaqui;Calle;;Sector San Pedro de Quiles;;;NO;No Aplica;No Aplica;-31.06651;-71.40364;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105464;Posta de Salud Rural La Ligua;05-464;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4302;Combarbalá;Calle;;La Ligua;;;NO;No Aplica;No Aplica;-31.04073;-71.0401;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105461;Posta de Salud Rural El Huacho;05-461;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4302;Combarbalá;Calle;;El Huacho;;;NO;No Aplica;No Aplica;-31.03102;-71.17905;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105489;Posta de Salud Rural Ramadas de Tulahuén;05-489;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4303;Monte Patria;Calle;;Camino Único Ramadas;;;NO;No Aplica;No Aplica;-31.017037;-70.580623;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105433;Posta de Salud Rural San Lorenzo (Combarbalá);05-433;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4302;Combarbalá;Calle;;San Lorenzo;;;NO;No Aplica;No Aplica;-31.00042;-70.9069;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105435;Posta de Salud Rural Tulahuén;05-435;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4303;Monte Patria;Calle;;Calle única Tulahuén;;;NO;No Aplica;No Aplica;-30.96555;-70.76918;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105434;Posta de Salud Rural San Marcos (Combarbalá);05-434;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4302;Combarbalá;Calle;;Sector San Marcos;;;NO;No Aplica;No Aplica;-30.95475;-71.06854;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105508;Posta de Salud Rural El Parral de Quiles;05-508;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4304;Punitaqui;Calle;;Sector El Parral de Quiles;;;NO;No Aplica;No Aplica;-30.950352;-71.501046;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105441;Posta de Salud Rural Manquehua;05-441;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4302;Combarbalá;Calle;;Manquehua;;;NO;No Aplica;No Aplica;-30.95004;-71.1892;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105311;Centro de Salud Familiar Chañaral Alto;05-311;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;4303;Monte Patria;Calle;;Bernardo O'Higgins;532711332;;NO;No Aplica;No Aplica;-30.8864;-71.01516;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105439;Posta de Salud Rural Cerro Blanco;05-439;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4301;Ovalle;Calle;;Sector Cerro Blanco;;;NO;No Aplica;No Aplica;-30.88001;-71.40213;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105431;Posta de Salud Rural Pedregal;05-431;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4303;Monte Patria;Calle;;Calle única Pedregal;;;NO;No Aplica;No Aplica;-30.85388;-70.70622;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105312;Centro de Salud Familiar Carén;05-312;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;4303;Monte Patria;Calle;;Mac-Iver;532726007;;NO;No Aplica;No Aplica;-30.84967;-70.76993;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105440;Posta de Salud Rural Divisadero;05-440;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4304;Punitaqui;Calle;;Sector Divisadero;;;NO;No Aplica;No Aplica;-30.848618;-71.146302;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105428;Posta de Salud Rural Huatulame;05-428;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4303;Monte Patria;Calle;;Carretera;532711601;;NO;No Aplica;No Aplica;-30.836939;-70.978271;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105308;Centro de Salud Familiar Punitaqui;05-308;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;4304;Punitaqui;Calle;;Carlos Galleguillos;532731027;;NO;No Aplica;No Aplica;-30.83337;-71.25529;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
200738;SUR Punitaqui;05-934;05-308;105308.0;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Servicio de Urgencia Rural (SUR);Establecimiento de Salud;No Aplica;Municipal;Primario;4304;Punitaqui;Calle;;Carlos Galleguillos;532731027;;SI;Urgencia Ambulatoria (SUR);No Aplica;-30.833341;-71.255703;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105436;Posta de Salud Rural El Maitén;05-436;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;4303;Monte Patria;Calle;;Calle única El Maitén;;;NO;No Aplica;No Aplica;-30.80592;-70.5963;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
105318;Centro de Salud Familiar El Palqui;05-318;;;4;Región de Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;4303;Monte Patria;Calle;;Pedro León Gallo;532711072;;NO;No Aplica;No Aplica;-30.76716;-70.94378;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
